article	aid	url	imageUrl	iid	hashvalueImage	title	text	nReads	nRecs	nClicks	ctr
514548736	125949	https://www.ksta.de/region/leverkusen/stadt-leverkusen/positiv-trend-mit-makel-polizei-stellt-kriminalitaetsstatistik-2018-fuer-leverkusen-vor-32036030	https://www.ksta.de/image/32036108/2x1/300/150/9103a97b2e4b1fae45ecd77d041aec92/CF/polizei-kriminalitaetsstatistik-2018-1.jpg	126588	7f264f0f0f0f8f01	Polizei stellt Krimi­na­li­täts­sta­tistik 2018 für Lever­kusen vor	Die Polizei hat am Mitt­woch die Krimi­na­li­täts­sta­tistik 2018 vorge­stellt. „Im Größen­ver­gleich mit anderen Städten wie Hamm oder Hagen ist Lever­kusen eine sichere Stadt“, bilan­ziert Klaus-Ste­phan Becker, Leiter der Direk­tion Krimi­na­lität.Die 	1827	100	0	0.0
514549865	125950	https://www.ksta.de/sport/fussball/bierhoff-ziel--zur-heim-em-2024-wieder-weltspitze-32036284	https://www.ksta.de/image/32036280/2x1/300/150/58ffed8ac137e65d14996e65b570008d/UW/urn-newsml-dpa-com-20090101-190213-99-974404-large-4-3.jpg	126589	18181c3c7c6edc9c	Bier­hoff-Ziel: Zur Heim-EM 2024 wieder Welt­spitze	Die Heim-EM 2024 soll der Grad­messer sein: Mit der neuen DFB-A­ka­demie und tief­grei­fenden Verän­de­rungen will Leis­tungs­fuß­ball-Di­rektor Oliver Bier­hoff den deut­schen Fußball zurück in die Welt­spitze bringen.In „fünf, sechs Jahren” will der vie	16	98	0	0.0
514552301	125951	https://www.ksta.de/region/oberberg-ks/publizist-und-journalist-juergen-wiebicke-diskutiert--tipps-fuer-demokratie-retter--32036462	https://www.ksta.de/image/32036458/2x1/300/150/7be1773c6d64e8c75098289256a261e4/Hp/71-143899175--null--13-02-2019-18-13-03-012-.jpg	126590	000050406040e7ef	Jürgen Wiebicke disku­tiert „Tipps für Demo­kra­tie-Retter“	Es sind hand­liche Tipps, recht alltags­taug­lich, die der Publi­zist und Jour­na­list Jürgen Wiebicke zusam­men­ge­tragen hat: Zehn Stück, adres­siert an nicht näher defi­nierte „Demo­kra­tie-Retter“. Im Fach Sozi­al­wis­sen­schaften haben Kurse der Jahr	55	88	0	0.0
514552985	125952	https://www.ksta.de/kultur/oscar-verleihung--kameraleute-ueber-show-straffung-empoert-32036490	https://www.ksta.de/image/32036488/2x1/300/150/5990decedcf575b5c2b90de9ccbc5832/hp/urn-newsml-dpa-com-20090101-190213-99-974760-large-4-3.jpg	126591	ffefe3e3e3c1c1c1	Oscar-Ver­lei­hung: Kame­ra­leute über Show-Straf­fung empört	Im Vorfeld der Oscar-Ver­lei­hung sorgt die geplante Straf­fung der Gala für Empö­rung.Oscar-no­mi­nierte Film­schaf­fende, darunter „Roma”-Regis­seur Alfonso Cuarón und der US-Ka­me­ra­mann Caleb Deschanel („Werk ohne Autor”), haben Pläne der Film­aka­de	10	65	0	0.0
514554120	125953	https://www.ksta.de/sport/koelner-haie/wegen-karneval--haie-spielen-nur-noch-zweimal-in-der-lanxess-arena-32036440	https://www.ksta.de/image/32036530/2x1/300/150/19d7b1588cd61918d2c3c1235e2fd9ef/Tr/haie2.jpg	126592	ecff2f2723210989	Haie spielen nur noch zweimal in der Lanxess-Arena	Der Spiel­plan der Kölner Haie im  Saison­end­spurt ist diesmal beson­ders anspruchs­voll.  Da die Lanxess-Arena rund um Karneval ständig belegt ist, bestreiten die KEC-Profis von den sieben DEL-Par­tien, die noch anstehen, nur zwei in der Deutzer Halle: 	2386	108	0	0.0
514554127	125954	https://www.ksta.de/wirtschaft/mehr-fluege-und-viele-probleme-so-will-eurowings-2019-puenktlicher-werden-32036498	https://www.ksta.de/image/29476886/2x1/300/150/a7b99087fbf6fbe720a41fd614f98058/gz/eurowings-will-auch-in-koeln-bonn-wachsen--aber-duesseldorf-zum-neuen-drehkreuz-ausbauen-.jpg	126593	ffe7e7fc3c000002	So will Euro­wings endlich pünkt­li­cher werden	Was die Verspä­tungen angeht, war der Sommer 2018 in Mittel­eu­ropa eine Kata­strophe. Die von den diversen natio­nalen Flug­si­che­rungen verur­sachten Verspä­tungen haben sich 2018 nach Angaben der Behörde Euro­con­trol mehr als verdop­pelt. Nach den St	1553	71	0	0.0
514555504	125955	https://www.ksta.de/koeln/kriminalitaet-deutlich-weniger-straftaten-in-koeln---zwei-bereiche-machen-sorgen-32036544	https://www.ksta.de/image/32036540/2x1/300/150/788bb065e0420212990b7da47c9386a7/VC/uwe-jacob.jpg	126594	1f1f1f1f03090101	Deut­lich weniger Straf­taten in Köln – Zwei Bereiche machen Sorgen	Poli­zei­prä­si­dent Uwe Jacob hat ein Problem. Zum vierten Mal in Folge sind die Zahlen der jähr­li­chen Krimi­nal­sta­tistik gesunken – in manchen Berei­chen so stark, dass die Beamten erst ins Archiv steigen mussten, um zu ermit­teln, wann sie zuletzt 	8361	118	0	0.0
514555876	125956	https://www.ksta.de/region/rhein-berg-oberberg/kriminalitaetsstatistik-rheinisch-bergischer-kreis-hat-sehr-hohe-aufklaerungsquote-32036526	https://www.ksta.de/image/32036612/2x1/300/150/66f43b66d266261b0dc2e1e3182d7969/Bf/polizeitrick-symbolbild.jpg	126595	9b99879d988185e1	Rhei­nisch-Ber­gi­scher Kreis hat sehr hohe Aufklä­rungs­quote	Eitel Sonnen­schein bei der Vorstel­lung der Krimi­nal­sta­tistik für das Jahr 2018. Landrat Stephan Santel­mann, Ralf van Uden, Leiter Direk­tion Krimi­na­lität und Poli­zei­spre­cher Richard Barz strahlten um die Wette als sie die Zahlen, insbe­son­dere	617	148	0	0.0
514557261	125957	https://www.ksta.de/politik/digitalpakt-laschet---bin-zuversichtlich--dass-das-geld-schnell-an-die-schulen-kommt--32036610	https://www.ksta.de/image/29843566/2x1/300/150/ea2061f56e5f837cb159f9a4dbb0c50b/bR/laschet-fahrverbote1.jpg	126596	df8fafefefe38111	Laschet: „Bin zuver­sicht­lich, dass das Geld schnell an die Schulen kommt“	In den Verhand­lungen zwischen Bund und Ländern über die mit dem Digi­tal­pakt Schule verknüpften Grund­ge­set­z­än­de­rungen gibt es offen­sicht­lich Annä­he­rungen, aber noch keinen Durch­bruch. SPD-Par­la­ments­ge­schäfts­führer Carsten Schneider sagte	120	160	0	0.0
514558918	125958	https://www.ksta.de/sport/1-fc-koeln/haengepartie-geht-weiter-modeste-urteil-nicht-vor-freitag--vielleicht-auch-spaeter-32036450	https://www.ksta.de/image/32036684/2x1/300/150/fee2ef332feef19d6a2e0518a3fbbd59/xh/fc--modeste-vor-dem-training.jpg	126597	6d64ecec6c5c1808	Modes­te-Ur­teil nicht vor Freitag, viel­leicht auch später	Auch am Donnerstag wird der 1. FC Köln nicht wissen, ob er Anthony Modeste am Freitag im Spit­zen­spiel beim SC Pader­born einsetzen kann. Aus dem Umfeld des Vereins ist zu vernehmen, dass es even­tuell sogar bis zu Beginn der nächsten Woche dauern kann, 	5806	114	0	0.0
514561174	125959	https://www.ksta.de/wirtschaft/illegal-gebraut-und-kopiert-koelsch-wird-immer-oefter-gefaelscht---mehr-abmahnungen-32031030	https://www.ksta.de/image/32031654/2x1/300/150/d9a5299ca2397365cc7ff5d830c4551e/ks/koelsch-glaeser-in-einer-kneipe.jpg	126598	040c060e0e0f0e08	Kölsch wird immer öfter gefälscht – Mehr Abmah­nungen	Herr Kerner, die Kölsch-Kon­ven­tion schützt das Bier aus Köln vor Nach­ah­mern. Wie oft wird gegen diese Rege­lungen verstoßen?Erstaun­li­cher­weise in letzter Zeit immer häufiger. Allein im Jahr 2018 hatten wir drei Verstöße gegen die Kölsch-Kon­ven­tio	2494	2430	23	0.009465020576131687
514561414	125960	https://www.ksta.de/region/rhein-sieg-bonn/kriminalitaetsstatistik--trickbetrueger-im-kreis-bereiten-der-polizei-sorgen-32036760	https://www.ksta.de/image/32036770/2x1/300/150/6e760192d32dd88509ffbd0b9e6f3a5c/zZ/enkeltrick-seniorin.jpg	126599	889878783e383c7d	Trick­be­trüger im Kreis bereiten der Polizei Sorgen	Zum letzten Mal stellte Krimi­nal­di­rektor Ralf Dittrich die poli­zei­liche Krimi­nal­sta­tistik vor, er wird noch in diesem Jahr in Pension gehen. Ein „erfreu­lich nied­riges Niveau“ konsta­tierte Landrat Sebas­tian Schuster bei der Präsen­ta­tion der Z	580	66	0	0.0
514564340	125961	https://www.ksta.de/region/fahrverbote-immer-unwahrscheinlicher-das-muessen-dieselfahrer-zu-den-grenzwerten-wissen-32036822	https://www.ksta.de/image/32036864/2x1/300/150/b5e9b24a2bce0514aac0fa4123672711/Vl/autofahrer-in-koeln.jpg	126600	ffff3e0c00103038	Was Diesel­fahrer über die Grenz­werte wissen müssen	Im Kampf um bessere Luft ohne Diesel-Fahr­ver­bote haben die Groß­städte in Nord­rhein-West­falen am Mitt­woch deut­lich mehr Zeit gewonnen. Die Euro­päi­sche Kommis­sion in Brüssel hat der Bundes­re­gie­rung mitge­teilt, man werde an dem Grenz­wert von 4	3867	62	0	0.0
514571030	125963	https://www.ksta.de/panorama/der-letzte-sandsturm-war-zu-viel-fuer-ihn-die-nasa-gibt-ihren-mars-rover-auf-32037022	https://www.ksta.de/image/32037028/2x1/300/150/2eabdf39bf03dcc94eb7bd8987be159/Jd/der-mars-rover-opportunity.jpg	126602	fffff1c3c7c30000	Der letzte Sand­sturm war zu viel für ihn	Die US-Raum­fahrt­be­hörde Nasa hat die Mission des Mars-Ro­vers „Oppor­tu­nity“ offi­ziell für beendet erklärt, nachdem es nun über Monate kein Lebens­zei­chen mehr von dem Roboter gegeben hat. Nasa-Ex­perten erklärten am Mitt­woch, sie hätten trotz alle	1052	44	0	0.0
514573306	125966	https://www.ksta.de/kultur/reform-des-urheberrechts-eu-einigt-sich-auf-leistungsschutzrecht-32037076	https://www.ksta.de/image/30913504/2x1/300/150/8d012005996b6eb95168848de5384279/ig/leistungsschutzrecht-symbol.jpg	126605	efefef6d65e07020	EU einigt sich auf Leis­tungs­schutz­recht	Pres­se­ver­lage in der Euro­päi­schen Union sollen künftig gegen­über Nach­rich­ten-Such­ma­schinen wie Google News deut­lich gestärkt werden. Unter­händler der EU-Staaten und des Euro­pa­par­la­ments einigten sich am Mitt­woch in Straß­burg vorläufig au	189	151	0	0.0
514573613	125967	https://www.ksta.de/koeln/4000-leihraeder-in-koeln-anbieter-werden-bei-fehlverhalten-auch-kuenftig-nicht-bestraft-32030934	https://www.ksta.de/image/32030932/2x1/300/150/2de64925fda97a82972ee172c808c3b8/aY/leihraeder-an-einer-station-im-severinsviertel.jpg	126606	ffe3c1490080c0c0	Anbieter werden bei Fehl­ver­halten auch künftig nicht bestraft	Die Stadt sieht derzeit keinen Grund, ihre Verein­ba­rungen mit den in Köln tätigen Leih­ra­d-An­bie­tern zu ändern. Vor einem Jahr war mit den Anbie­tern ein „Agree­ment“ geschlossen worden, wonach etwa jeder Anbieter an einem Standort maximal fünf Räder	1795	103	0	0.0
514583401	125969	https://www.ksta.de/sport/fussball/dortmund-vor-dem-aus-bvb-kassiert-heftige-schlappe-gegen-tottenham-32037256	https://www.ksta.de/image/32037268/2x1/300/150/4d459f5b4cd5bfe0cef07be646012105/tU/christian-pulisic-im-duell-mit-harry-winks.jpg	126608	0000163cfc4e2eff	BVB kassiert heftige Schlappe gegen Tottenham	Kopflos, mutlos, hilflos - Borussia Dort­mund hat im ersten Akt der deutsch-eng­li­schen Fest­spiele den Einzug in das Vier­tel­fi­nale der Cham­pions League fast schon verspielt. Nach zuletzt drei Spielen auf natio­naler Bühne ohne Sieg unterlag der Tabe	1582	60	0	0.0
514594967	125971	https://www.ksta.de/kultur/die-ueblichen-verdaechtigen-32037538	https://www.ksta.de/image/32037536/2x1/300/150/842e8ebf93ebcc3afd859e30282e3ef3/Yj/die-vertreter-der-zukuenftigen-generation-sitzen-dem-verfahren-vor-.jpg	126610	fff7c080819080d0	Die übli­chen Verdäch­tigen	Das Kölner Thea­ter­kol­lektiv Futur3 hat sich mit der thea­tralen Aufar­bei­tung von komplexen Themen einen Namen gemacht. Für ihre Erkun­dungen über das anonyme Sterben in der Groß­stadt „Der unbe­kannte Nachbar“ gab es 2016 den Thea­ter­preis und die g	56	69	0	0.0
514594971	125972	https://www.ksta.de/kultur/stargeigerin-und-hiphop-held-32037528	https://www.ksta.de/image/32037524/2x1/300/150/366b6ac66020cd17462a5f2326fa0740/De/anne-sophie-mutter.jpg	126611	090f0f8d0d0f4f4f	Star­gei­gerin und HipHop-Held	Die deut­sche Star­gei­gerin Anne-So­phie Mutter zählt in diesem Jahr zu den Gewin­nern des schwe­di­schen Polar-Mu­sik­preises. Die 55 Jahre alte „Königin der Geige“ werde ausge­zeichnet, weil sie nicht nur eine leiden­schaft­liche und risi­ko­freu­dige 	235	26363	103	0.003906990858400031
514594984	125973	https://www.ksta.de/region/leverkusen/burscheid/burscheid-grundschueler-testen-kopfhoerer-32037504	https://www.ksta.de/image/32037502/2x1/300/150/9cdc21991c7d572c7edfea3ec999627f/pI/nrw-foerdert-die-medienausstattung-der-schulen--im-burscheider-schulausschuss-wurde-der-plan-vorgestellt-.jpg	126612	ffff93c64868e080	Grund­schüler testen Kopf­hörer	Der Umgang mit Medien will gelernt sein. Der Schul- und Sozi­al­aus­schuss hatte nun erneut den Medienent­wick­lungs­plan an Burscheider Grund­schulen 2019 bis 2022 auf der Tages­ord­nung. Die Schulen nehmen bei der Vermitt­lung von Basis­qua­li­fi­ka­tio	204	153	0	0.0
514594986	125974	https://www.ksta.de/region/leverkusen/rhein-berg-erfolgreiche-ermittler-im-kreis-32037510	https://www.ksta.de/image/32037506/2x1/300/150/b5556be6f2538eeaef7c22e63633d7/MA/mit-diesem-plakat-weist-die-polizei-regelmaessig-auf-die-perfide-betrugsmasche-hin-.jpg	126613	859f9d9081a5e1e1	Erfolg­reiche Ermittler im Kreis	Eitel Sonnen­schein bei der Vorstel­lung der Krimi­nal­sta­tistik für das Jahr 2018: Landrat Stephan Santel­mann, Ralf van Uden, Leiter Direk­tion Krimi­na­lität und Poli­zei­spre­cher Richard Barz strahlten um die Wette als sie die Zahlen insbe­son­dere 	99	98	0	0.0
514595002	125975	https://www.ksta.de/kultur/der-hecht-im-karpfenteich-32037518	https://www.ksta.de/image/32037516/2x1/300/150/5fbcfd369a1a8d6583cbd8c7b7f8cae2/YK/tendo-nagenda.jpg	126614	e3e3e3e7c3858100	Der Hecht im Karpfen­teich	Wenn jemand Neues mit am Tisch sitzt, ist es doch gut, ihn kennen­zu­lernen und heraus­zu­finden, wie man zusam­men­ar­beiten kann“, lobte Mode­rator Matt­hijs Wouter Knol sein Gespräch mit Tendo Nagenda, Vize­prä­si­dent von Netflix und dort zuständig fü	20	182	0	0.0
514598864	125977	https://www.ksta.de/sport/fussball/baum-zu-lehmann-verpflichtung---ich-wollte-ihn-haben--32037606	https://www.ksta.de/image/32037604/2x1/300/150/5ebdfbd20ac8b533da299bcb9cb7ed44/MX/urn-newsml-dpa-com-20090101-190213-99-976535-large-4-3.jpg	126616	7e76303b31f0f0f8	Baum zu Lehmann-Ver­pflich­tung: „Ich wollte ihn haben”	Gut zwei Wochen nach der Verpflich­tung von Jens Lehmann als Co-Trainer des FC Augs­burg hat Trainer Manuel Baum die Entschei­dung als seinen Wunsch bezeichnet.„Es war ja nicht so, dass mir jemand rein­ge­setzt wurde, sondern ich wollte ihn haben”, sagte 	52	8788	20	0.002275830678197542
514600491	125978	https://www.ksta.de/sport/fussball/treffen-mit--james-bond---klopp-hat-daniel-craig-als-fan-32037780	https://www.ksta.de/image/32037778/2x1/300/150/2fada7cb2f9e19e5dcbf1abe7538d646/PW/urn-newsml-dpa-com-20090101-190213-99-976396-large-4-3.jpg	126617	1c1c1c1c1c181808	Treffen mit „James Bond”: Klopp hat Daniel Craig als Fan	Wenn Jürgen Klopp mit dem FC Liver­pool im Einsatz ist, drückt Daniel Craig alias James Bond die Daumen. Der Schau­spieler ist Fan des engli­schen Tradi­ti­ons­clubs und bei Partien mitunter selbst vor Ort.„Wenn er beim Spiel ist, möchte er mich anschlie­	53	537	3	0.00558659217877095
514601247	125979	https://www.ksta.de/region/rhein-sieg-bonn/troisdorf/kreisverkehrbau-in-troisdorf-spich-dauerumleitung-an-der-b-8-ruiniert-geschaeftsleute-32035876	https://www.ksta.de/image/32035910/2x1/300/150/fa9ce407d472fce4c8a95f5af01fd0e3/Bo/kreisverkehr-spich--4-.jpg	126618	fffef0300000f0f0	Dauer­um­lei­tung an der B 8 ruiniert Geschäfts­leute	„Das war mal ein guter Standort“, sagt Jürgen Lemke über die Oil-Tank­stelle an der B 8 kurz vor dem Ortsein­gang Spich. Bis im August 2017 der Bau des Kreis­ver­kehrs an der Belgi­schen Allee begann: Seither führt eine Umlei­tung den Verkehr in Rich­tung	3828	83	0	0.0
514601249	125980	https://www.ksta.de/region/leverkusen/eine-woche-ohne-essen-hungern-fuer-die-kurdische-sache-32036020	https://www.ksta.de/image/32036018/2x1/300/150/d13d0fd59df030dff024aba87c007ee5/iA/hungerstreik-der-kurden-13-02-2019.jpg	126619	c1690c1e1f983d3d	Hungern für die kurdi­sche Sache	Erst sollten es zehn Personen sein – jetzt machen schon 13 mit. Am Montag sind Mitglieder des Alevi­ti­schen Vereins am Over­feldweg in den Hunger­streik getreten; am Mitt­woch zogen sie vor das Rathaus. Sie haben sich einer Bewe­gung ange­schlossen, die 	341	52	0	0.0
514601253	125981	https://www.ksta.de/region/rhein-erft/koelner-bahnkonferenz-neue-gleise-sollen-nach-kalscheuren-fuehren-32036372	https://www.ksta.de/image/32036476/2x1/300/150/40733cbee86fa565bd72fa6f18465125/ef/bahnhof-huerth-kalscheuren.jpg	126620	f1f1f3f7ffe00000	Neue Gleise sollen nach Kalscheuren führen	Während einer Konfe­renz mit rund 450 Teil­neh­mern ist eine Planungs­ver­ein­ba­rung zwischen dem Zweck­ver­band Nahver­kehr Rhein­land (NVR), der Deut­schen Bahn und dem Land Nord­rhein-West­falen zum Ausbau des Bahnk­no­tens Köln unter­zeichnet worden.	1603	46	0	0.0
514601256	125982	https://www.ksta.de/ratgeber/gesundheit/gesundheit-und-pflege-welche-leistungen-kostenfrei-sind-und-wann-man-zuzahlen-muss-32034544	https://www.ksta.de/image/32034572/2x1/300/150/61029ae17733fa6d43c9bda3f7238ee7/ba/krankenkasse-geld.jpg	126621	f8f9e1e3e1c5c4c4	Welche Leis­tungen kosten­frei sind und wann man zuzahlen muss	Alle stöhnen über Zuzah­lungen, zu Medi­ka­menten, Kran­ken­haus­auf­ent­halten und Verord­nungen. Wer nicht täglich damit zu tun hat, weiß selten Bescheid über die konkreten Beträge – und wann es über­haupt Geld von der Kasse oder etwas gar kosten­frei g	4941	123	0	0.0
514601300	125983	https://www.ksta.de/region/rhein-berg-oberberg/bahninfrastruktur-im-bergischen-die-rb-25-koennte-mehr-haltepunkte-in-koeln-bekommen--32035434	https://www.ksta.de/image/32035532/2x1/300/150/884f3c0ad7dc70487af3051476012356/El/rb-25-in-vilkerath.jpg	126622	ffff6f6700000000	Die RB 25 könnte mehr Halte­punkte in Köln bekommen	Auch Bahn­kunden aus dem Rhei­nisch-Ber­gi­schen und Ober­ber­gi­schen Kreis sollen vom milli­ar­den­schweren Ausbau des Kölner Bahnk­no­tens profi­tieren. Für entspre­chende weitere Planungen hatten Politik, Bahn und Nahver­kehr Rhein­land (NVR) Anfang d	1333	67	0	0.0
514601307	125984	https://www.ksta.de/region/euskirchen-eifel/mechernich/neue-tierarztpraxis-in-mechernich-geplant-pferde-sollen-eine-sauna-bekommen-32036150	https://www.ksta.de/image/32036266/2x1/300/150/b84731ce06a87e33614feac2c7e14433/Vm/tierarzt-wurthmann.jpg	126623	3f3f3f3f1f170727	Pferde sollen eine Sauna bekommen	Im Mecher­ni­cher Stadtrat wurde es am Diens­tag­abend inter­essant, als der Kommerner Tier­arzt Holger Wurth­mann sein im Gewer­be­ge­biet Monzen­bend geplantes Projekt vorstellte: Er möchte dort eine neue Tier­arzt­praxis für Groß­tiere mit zahl­rei­che	3059	97	0	0.0
514601436	125985	https://www.ksta.de/region/oberberg-ks/marienheider-rat-ortsumbau-einstimmig-auf-den-weg-gebracht-32036520	https://www.ksta.de/image/32036516/2x1/300/150/96a02b51386a305e1be10651a1d1f2e8/Fb/71-143888713--null--13-02-2019-18-20-55-248-.jpg	126624	f8f87c7efef08080	Orts­umbau einstimmig auf den Weg gebracht	Es ist ein Meilen­stein auf dem Weg zu einem schö­neren Mari­en­heide: Einstimmig hat der Gemein­derat am Dienstag das Inte­grierte Stadt­ent­wick­lungs­kon­zept für eine geför­derte Verbes­se­rung des Haup­tortes auf den Weg gebracht. Bereits vor vier Ja	88	40	0	0.0
514601730	125986	https://www.ksta.de/politik/rnd/torpedos--tnt--nervengift-imk-chef-will-weltkriegsmunition-aus-nord--und-ostsee-holen-32037794	https://www.ksta.de/image/32037806/2x1/300/150/4dd7e18a277bd0f3ffbcbfb922d67aaf/wW/kina-eins-zwei-drei-53769040.jpg	126625	ffff7f7f07010000	IMK-Chef will Welt­kriegs­mu­ni­tion aus Nord- und Ostsee holen	Schles­wig-Hol­steins Innen­mi­nister Hans-Joa­chim Grote, Vorsit­zender der Innen­mi­nis­ter­kon­fe­renz (IMK), will Nord- und Ostsee von Muni­ti­ons­rück­ständen aus dem Zweiten Welt­krieg befreien.„Vor deut­schen Küsten liegen nach wie vor fast zwei Mi	1046	42	0	0.0
